peak_Hz,peak_Q,peak_mel,fourier_freq,ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,num_samples,sample_rate,species
1617.1875,43,1376.6937462995018,2522,1523.4375,1593.75,1804.6875,1945.3125,1781.25,1898.4375,69600,48000,American Crow
3122.314453125,54,2179.317341151332,4528,3552.978515625,3165.380859375,3143.84765625,2863.916015625,2260.986328125,2820.849609375,63945,44100,American Robin
2304.052734375,50,1708.8807439736054,3561,1205.859375,2519.384765625,2670.1171875,2347.119140625,2110.25390625,1981.0546875,63945,44100,Blue Jay
1054.6875,37,864.5929752468496,1692,1500.0,1265.625,1359.375,1359.375,1265.625,1757.8125,69600,48000,Blue Jay
2343.75,50,1663.3262981669018,3385,7781.25,7734.375,6984.375,2507.8125,2320.3125,2390.625,69600,48000,Eastern Bluebird
3079.248046875,52,2121.2222434897826,4439,2497.8515625,1205.859375,3079.248046875,3057.71484375,2885.44921875,2777.783203125,63945,44100,American Robin
3375.0,56,2239.003521681573,4888,3257.8125,3281.25,3375.0,3421.875,3375.0,3257.8125,69600,48000,Blue Jay
3466.845703125,72,2363.324628283645,5024,8290.283203125,3445.3125,3596.044921875,3445.3125,3402.24609375,3294.580078125,63945,44100,Blue Jay
2885.44921875,53,1956.0649283422904,3922,3186.9140625,2260.986328125,2024.12109375,2713.18359375,2110.25390625,2217.919921875,63945,44100,American Robin
2950.048828125,54,2064.6758144450405,4280,3122.314453125,3273.046875,3143.84765625,2799.31640625,2993.115234375,2304.052734375,63945,44100,American Robin
3281.25,56,1956.0649283422904,4231,3492.1875,3304.6875,3234.375,3304.6875,3000.0,3304.6875,69600,48000,Blue Jay
1765.72265625,45,1339.9945670973298,2559,1399.658203125,1356.591796875,1808.7890625,1765.72265625,1744.189453125,1744.189453125,63945,44100,American Crow
3574.51171875,57,2428.0503191005596,5173,1550.390625,1636.5234375,8397.94921875,8441.015625,7342.822265625,1593.45703125,63945,44100,Brown-headed Cowbird
2789.0625,53,1903.9211763064616,4036,3984.375,3515.625,2648.4375,2765.625,2789.0625,2765.625,69600,48000,American Goldfinch
1312.5,40,1022.7276958555574,1820,3375.0,5625.0,5015.625,1312.5,1265.625,1804.6875,69600,48000,American Crow
4005.17578125,59,2705.1720466601614,5815,3208.447265625,3962.109375,4155.908203125,5038.76953125,3531.4453125,4435.83984375,63945,44100,American Goldfinch
2390.625,51,1903.9211763064616,3473,2367.1875,2156.25,2929.6875,2273.4375,2250.0,2484.375,69600,48000,American Robin
6244.62890625,23,4057.0412364152144,9325,6287.6953125,6201.5625,6632.2265625,6589.16015625,6287.6953125,5900.09765625,63945,44100,Brown-headed Cowbird
2196.38671875,15,1618.9862188629947,461,2497.8515625,2562.451171875,3186.9140625,2239.453125,2153.3203125,2304.052734375,63945,44100,American Robin
2671.875,52,1853.1674450398705,3983,2789.0625,3609.375,2554.6875,3046.875,1664.0625,2554.6875,69600,48000,Blue Jay
2437.5,50,1708.8807439736054,3570,2039.0625,2062.5,2507.8125,2437.5,2414.0625,2460.9375,69600,48000,Blue Jay
3351.5625,19,2239.003521681573,4846,2109.375,3351.5625,2554.6875,2390.625,2554.6875,2718.75,69600,48000,American Crow
3359.1796875,56,2300.3243609551837,4900,3380.712890625,3380.712890625,3359.1796875,3316.11328125,3273.046875,6438.427734375,63945,44100,Blue Jay
2519.384765625,20,1803.7666800985344,144,3122.314453125,2842.3828125,4026.708984375,2497.8515625,1227.392578125,3488.37890625,63945,44100,American Robin
1195.3125,38,943.1923366329269,1749,8835.9375,1218.75,1195.3125,1195.3125,1593.75,1312.5,69600,48000,American Crow
3488.37890625,33,2363.324628283645,5046,3466.845703125,3402.24609375,3359.1796875,3122.314453125,2993.115234375,1248.92578125,63945,44100,Blue Jay
1382.8125,41,1050.7377101547431,108,1382.8125,1429.6875,1289.0625,1335.9375,1218.75,1218.75,69600,48000,Canada Goose
5081.8359375,63,3268.398522453182,7231,6115.4296875,5103.369140625,5017.236328125,8010.3515625,8074.951171875,8268.75,63945,44100,Brown-headed Cowbird
4289.0625,22,2705.1720466601614,689,3164.0625,3609.375,5414.0625,3726.5625,4312.5,4078.125,69600,48000,American Goldfinch
2226.5625,52,2121.2222434897826,201,2296.875,2226.5625,2179.6875,2882.8125,2671.875,2695.3125,69600,48000,American Robin
3552.978515625,57,2428.0503191005596,5148,3273.046875,2648.583984375,3208.447265625,3337.646484375,3552.978515625,3316.11328125,63945,44100,Brown-headed Cowbird
2648.4375,28,1170.6620161542858,2205,2601.5625,2625.0,2859.375,2835.9375,2859.375,2718.75,69600,48000,Canada Goose
2002.587890625,47,1492.9327522878455,2894,2002.587890625,2002.587890625,2002.587890625,1981.0546875,2002.587890625,2002.587890625,63945,44100,Blue Jay
3746.77734375,58,2562.8682859474306,5436,6847.55859375,6718.359375,7127.490234375,6589.16015625,6050.830078125,4242.041015625,63945,44100,Carolina Chickadee
3445.3125,57,2239.003521681573,4981,2695.3125,3539.0625,3445.3125,3351.5625,3304.6875,2531.25,69600,48000,Blue Jay
5383.30078125,61,3449.8769869545595,7807,2583.984375,3445.3125,8527.1484375,5447.900390625,5426.3671875,5404.833984375,63945,44100,American Goldfinch
1356.591796875,22,1079.5148503509004,1969,1356.591796875,1356.591796875,1399.658203125,1335.05859375,1335.05859375,1356.591796875,63945,44100,Canada Goose
1781.25,45,1339.9945670973298,2558,5882.8125,5718.75,1570.3125,1593.75,1710.9375,1710.9375,69600,48000,American Robin
3337.646484375,56,2363.324628283645,4917,3402.24609375,3359.1796875,3380.712890625,3423.779296875,3165.380859375,3359.1796875,63945,44100,Blue Jay
3639.111328125,57,2494.5486885421506,5283,3703.7109375,3660.64453125,3509.912109375,3337.646484375,3251.513671875,3423.779296875,63945,44100,Blue Jay
1442.724609375,41,1139.4551226592705,2117,1464.2578125,1421.19140625,1335.05859375,1464.2578125,1378.125,1442.724609375,63945,44100,Canada Goose
1453.125,39,1109.0801261491836,2093,1265.625,1242.1875,1382.8125,1453.125,1359.375,1453.125,69600,48000,Canada Goose
7579.6875,69,4399.591234802461,10644,6459.9609375,6632.2265625,7601.220703125,7149.0234375,7644.287109375,3445.3125,63945,44100,Brown-headed Cowbird
4177.44140625,60,2779.2601035454527,6043,3897.509765625,4931.103515625,4392.7734375,4005.17578125,4091.30859375,4134.375,63945,44100,Carolina Chickadee
4888.037109375,58,3181.27127036677,6387,3552.978515625,4931.103515625,3768.310546875,6416.89453125,6976.7578125,4414.306640625,63945,44100,American Goldfinch
1012.060546875,23,4520.0852958284495,648,1722.65625,1894.921875,1421.19140625,7256.689453125,7622.75390625,7579.6875,63945,44100,Carolina Chickadee
2476.318359375,51,2363.324628283645,4899,3380.712890625,3423.779296875,3380.712890625,3186.9140625,2304.052734375,3294.580078125,63945,44100,American Robin
3210.9375,50,2121.2222434897826,4652,2953.125,3140.625,3281.25,2554.6875,2367.1875,2015.625,69600,48000,American Robin
3960.9375,59,2494.5486885421506,5710,5906.25,9468.75,8859.375,8859.375,8156.25,9210.9375,69600,48000,American Goldfinch
2519.384765625,52,1903.9211763064616,3648,2282.51953125,2670.1171875,2993.115234375,2648.583984375,2799.31640625,2670.1171875,63945,44100,American Robin
1012.060546875,17,759.79382673208,102,1485.791015625,1916.455078125,1679.58984375,3229.98046875,1658.056640625,1636.5234375,63945,44100,American Robin
3079.248046875,51,2121.2222434897826,4480,4349.70703125,2885.44921875,3122.314453125,2993.115234375,2540.91796875,2390.185546875,63945,44100,American Robin
2153.3203125,49,1575.8281341171266,3135,2627.05078125,2519.384765625,2433.251953125,2304.052734375,2131.787109375,1981.0546875,63945,44100,Eastern Bluebird
3273.046875,55,2239.003521681573,4467,3552.978515625,3165.380859375,2777.783203125,3337.646484375,3014.6484375,3165.380859375,63945,44100,Eastern Bluebird
2648.4375,52,1853.1674450398705,4170,2882.8125,2390.625,2906.25,6070.3125,3492.1875,2109.375,69600,48000,American Robin
9046.875,73,5035.978165116576,13104,4617.1875,4640.625,7617.1875,8531.25,7828.125,7710.9375,69600,48000,Carolina Chickadee
4593.75,61,2855.377251401062,6527,4664.0625,4617.1875,4593.75,4429.6875,4757.8125,3585.9375,69600,48000,American Robin
1033.59375,16,733.5940396033876,127,1722.65625,1399.658203125,1679.58984375,1421.19140625,1442.724609375,1313.525390625,63945,44100,American Robin
2601.5625,52,1803.7666800985344,3821,2507.8125,2484.375,2625.0,2578.125,2625.0,2109.375,69600,48000,Blue Jay
2928.515625,54,2064.6758144450405,4237,2950.048828125,2971.58203125,2820.849609375,2670.1171875,2067.1875,2174.853515625,63945,44100,American Robin
1184.326171875,39,969.3921237616194,1729,1335.05859375,1205.859375,1248.92578125,1442.724609375,1291.9921875,1571.923828125,63945,44100,American Crow
3402.24609375,56,2363.324628283645,4933,7988.818359375,7967.28515625,3380.712890625,3445.3125,3316.11328125,3251.513671875,63945,44100,Blue Jay
1356.591796875,41,1079.5148503509004,1967,1464.2578125,1830.322265625,1485.791015625,1378.125,1464.2578125,2971.58203125,63945,44100,American Crow
2347.119140625,50,1708.8807439736054,3412,2562.451171875,4995.703125,3057.71484375,2540.91796875,2390.185546875,2282.51953125,63945,44100,Eastern Bluebird
3682.177734375,58,2494.5486885421506,5350,4112.841796875,4715.771484375,4672.705078125,4242.041015625,4392.7734375,3897.509765625,63945,44100,American Goldfinch
1359.375,40,1050.7377101547431,1979,1335.9375,1382.8125,1359.375,1335.9375,1406.25,1664.0625,69600,48000,American Crow
3773.4375,58,2428.0503191005596,5468,3773.4375,3820.3125,5765.625,3750.0,3585.9375,3375.0,69600,48000,Blue Jay
2648.583984375,52,1903.9211763064616,3827,2605.517578125,1270.458984375,1851.85546875,4608.10546875,4392.7734375,2627.05078125,63945,44100,Blue Jay
3229.98046875,54,2121.2222434897826,4673,3251.513671875,2906.982421875,1356.591796875,3789.84375,2583.984375,2540.91796875,63945,44100,Eastern Bluebird
6140.625,13,3641.4320785415066,108,6093.75,6187.5,6398.4375,6023.4375,6679.6875,6187.5,69600,48000,Blue Jay
1012.060546875,20,785.9936138607725,104,1916.455078125,1335.05859375,1205.859375,9259.27734375,1765.72265625,1464.2578125,63945,44100,Blue Jay
6093.896484375,66,4771.063912195746,8802,5813.96484375,7751.953125,6912.158203125,8074.951171875,6201.5625,6115.4296875,63945,44100,Brown-headed Cowbird
1399.658203125,40,1109.0801261491836,2025,1313.525390625,1335.05859375,1248.92578125,1378.125,1335.05859375,1378.125,63945,44100,Canada Goose
4565.0390625,61,4520.0852958284495,5953,2368.65234375,4543.505859375,6416.89453125,6976.7578125,7472.021484375,5641.69921875,63945,44100,Carolina Chickadee
4758.837890625,62,3096.466610829576,7018,4306.640625,5706.298828125,5641.69921875,4780.37109375,3639.111328125,4328.173828125,63945,44100,American Goldfinch
4521.97265625,61,3013.922629388657,4940,4371.240234375,4694.23828125,3294.580078125,4306.640625,4306.640625,5254.1015625,63945,44100,American Goldfinch
1429.6875,41,1109.0801261491836,2073,1359.375,1265.625,1265.625,1359.375,1453.125,1359.375,69600,48000,Canada Goose
1171.875,38,943.1923366329269,1718,8812.5,1195.3125,1312.5,1195.3125,1664.0625,1289.0625,69600,48000,American Crow
2799.31640625,53,2064.6758144450405,4249,2605.517578125,3445.3125,2820.849609375,2627.05078125,2260.986328125,2304.052734375,63945,44100,American Robin
4026.708984375,59,2705.1720466601614,5847,3811.376953125,3897.509765625,4263.57421875,3983.642578125,3940.576171875,4263.57421875,63945,44100,Carolina Chickadee
7617.1875,71,4399.591234802461,11013,7687.5,7640.625,7617.1875,7570.3125,7875.0,7500.0,69600,48000,Blue Jay
6914.0625,13,2428.0503191005596,125,1476.5625,4195.3125,7054.6875,6609.375,6140.625,5601.5625,69600,48000,Blue Jay
2343.75,51,1663.3262981669018,3399,3164.0625,3187.5,2320.3125,2343.75,2718.75,1335.9375,69600,48000,American Goldfinch
2390.185546875,51,1755.6828148163845,3488,2777.783203125,2368.65234375,3014.6484375,2282.51953125,2519.384765625,2433.251953125,63945,44100,American Robin
3337.646484375,56,2300.3243609551837,4836,3768.310546875,3208.447265625,3273.046875,3337.646484375,3337.646484375,3402.24609375,63945,44100,Blue Jay
3143.84765625,56,2179.317341151332,4547,1378.125,1593.45703125,1442.724609375,3531.4453125,3488.37890625,3402.24609375,63945,44100,Blue Jay
2045.654296875,47,1453.1349346829675,2962,1894.921875,1873.388671875,2820.849609375,2540.91796875,3703.7109375,2583.984375,63945,44100,Blue Jay
2343.75,50,1618.9862188629947,3407,2203.125,3140.625,2273.4375,2414.0625,2437.5,2414.0625,69600,48000,Bald Eagle
2002.587890625,47,1492.9327522878455,2895,7601.220703125,4586.572265625,6287.6953125,2002.587890625,2131.787109375,2777.783203125,63945,44100,American Robin
6492.1875,68,3843.623303895436,9419,3843.75,3773.4375,3820.3125,6492.1875,6398.4375,6375.0,69600,48000,Carolina Chickadee
1421.19140625,41,1109.0801261491836,2079,1421.19140625,1464.2578125,1313.525390625,1442.724609375,1442.724609375,1335.05859375,63945,44100,American Crow
3014.6484375,54,2121.2222434897826,4401,2691.650390625,4285.107421875,4521.97265625,3014.6484375,2304.052734375,2260.986328125,63945,44100,Blue Jay
1679.58984375,44,1269.5050518489365,2436,1722.65625,1227.392578125,1270.458984375,1701.123046875,1571.923828125,1765.72265625,63945,44100,Blue Jay
6330.76171875,68,3948.8907608530103,9949,7730.419921875,7967.28515625,6718.359375,6287.6953125,6287.6953125,5512.5,63945,44100,Carolina Chickadee
4349.70703125,62,2855.377251401062,6287,4651.171875,7062.890625,2842.3828125,4392.7734375,3057.71484375,9043.9453125,63945,44100,American Goldfinch
2196.38671875,49,1618.9862188629947,3201,2454.78515625,2476.318359375,3208.447265625,2239.453125,2239.453125,2304.052734375,63945,44100,American Robin
1734.375,45,1304.273695349327,2589,1828.125,4382.8125,1640.625,1570.3125,1828.125,1664.0625,69600,48000,American Robin
3057.71484375,16,1755.6828148163845,4439,1291.9921875,3273.046875,2971.58203125,2304.052734375,2217.919921875,2476.318359375,63945,44100,American Robin
2304.052734375,51,1803.7666800985344,3654,2433.251953125,3402.24609375,2670.1171875,2282.51953125,2239.453125,1916.455078125,63945,44100,American Robin
2765.625,50,1492.9327522878455,113,1828.125,2203.125,2531.25,2203.125,2062.5,2601.5625,69600,48000,American Robin
1012.060546875,20,733.5940396033876,617,1830.322265625,1270.458984375,1291.9921875,1765.72265625,1679.58984375,1335.05859375,63945,44100,American Robin
2648.4375,54,2009.6367704220825,4249,3773.4375,3164.0625,3375.0,2648.4375,2648.4375,3375.0,69600,48000,American Robin
1546.875,43,1170.6620161542858,2270,1500.0,1382.8125,1593.75,1406.25,1429.6875,1453.125,69600,48000,American Crow
2411.71875,50,1708.8807439736054,3514,2562.451171875,2433.251953125,2304.052734375,2196.38671875,2067.1875,2217.919921875,63945,44100,Eastern Bluebird
2411.71875,50,1755.6828148163845,3503,7988.818359375,2002.587890625,2390.185546875,2454.78515625,1959.521484375,2454.78515625,63945,44100,Blue Jay
1055.126953125,34,733.5940396033876,4147,1614.990234375,1916.455078125,3466.845703125,3509.912109375,3488.37890625,1291.9921875,63945,44100,American Robin
2540.91796875,51,1803.7666800985344,3625,1722.65625,3574.51171875,2885.44921875,2906.982421875,2390.185546875,2885.44921875,63945,44100,Blue Jay
3768.310546875,58,2562.8682859474306,5466,7342.822265625,7192.08984375,5813.96484375,3768.310546875,2088.720703125,3746.77734375,63945,44100,American Robin
2484.375,50,2179.317341151332,3608,2273.4375,3468.75,2718.75,4312.5,3257.8125,3257.8125,69600,48000,Bald Eagle
3960.9375,59,2562.8682859474306,5738,3960.9375,3937.5,3937.5,3984.375,3984.375,3984.375,69600,48000,Carolina Chickadee
1528.857421875,45,1304.273695349327,1813,1248.92578125,1248.92578125,1227.392578125,1528.857421875,1787.255859375,1679.58984375,63945,44100,American Crow
7476.5625,33,4282.309241202705,183,1265.625,6890.625,1359.375,7500.0,1218.75,1289.0625,69600,48000,Carolina Chickadee
1523.4375,42,1139.4551226592705,2218,1500.0,1523.4375,1500.0,1406.25,1406.25,1523.4375,69600,48000,American Crow
4392.7734375,61,2855.377251401062,6392,3251.513671875,2971.58203125,8720.947265625,4242.041015625,4414.306640625,8074.951171875,63945,44100,Brown-headed Cowbird
4335.9375,60,2779.2601035454527,6203,5578.125,5203.125,4406.25,4406.25,4570.3125,5367.1875,69600,48000,American Goldfinch
1078.125,37,864.5929752468496,119,1218.75,1195.3125,1218.75,1687.5,2929.6875,1945.3125,69600,48000,Blue Jay
5383.30078125,63,3948.8907608530103,7349,2885.44921875,4392.7734375,5146.435546875,6352.294921875,2971.58203125,4134.375,63945,44100,American Goldfinch
2454.78515625,51,1755.6828148163845,3565,2174.853515625,5060.302734375,3186.9140625,2734.716796875,2024.12109375,2088.720703125,63945,44100,Eastern Bluebird
3337.646484375,55,2179.317341151332,4836,3186.9140625,3143.84765625,3122.314453125,2950.048828125,2820.849609375,2906.982421875,63945,44100,Blue Jay
2691.650390625,52,1903.9211763064616,3885,2368.65234375,2670.1171875,2627.05078125,2863.916015625,2777.783203125,2906.982421875,63945,44100,American Robin
3165.380859375,14,2179.317341151332,118,1636.5234375,2691.650390625,3165.380859375,3186.9140625,3057.71484375,3057.71484375,63945,44100,Blue Jay
3421.875,57,2239.003521681573,5445,3375.0,3351.5625,4171.875,3164.0625,3281.25,3328.125,69600,48000,American Goldfinch
4218.75,60,2633.058990303261,5983,3187.5,4195.3125,6281.25,5226.5625,4007.8125,4171.875,69600,48000,American Goldfinch
1378.125,41,1079.5148503509004,1998,1399.658203125,1335.05859375,1356.591796875,1313.525390625,1378.125,1313.525390625,63945,44100,Canada Goose
6585.9375,57,2933.5790620740468,9570,1195.3125,1218.75,1687.5,6351.5625,6585.9375,6609.375,69600,48000,Carolina Chickadee
1710.9375,44,1269.5050518489365,2490,1804.6875,1804.6875,1546.875,1218.75,1570.3125,2343.75,69600,48000,American Robin
3251.513671875,56,2239.003521681573,4711,1378.125,1464.2578125,1830.322265625,3251.513671875,3337.646484375,2519.384765625,63945,44100,Blue Jay
2812.5,53,1956.0649283422904,4056,5648.4375,4617.1875,5179.6875,4007.8125,5906.25,3796.875,69600,48000,American Robin
1485.791015625,42,1170.6620161542858,2136,1313.525390625,1335.05859375,1378.125,1335.05859375,1528.857421875,1464.2578125,63945,44100,American Crow
2368.65234375,50,1755.6828148163845,3442,2562.451171875,2454.78515625,2368.65234375,2799.31640625,2648.583984375,2368.65234375,63945,44100,American Robin
2347.119140625,50,1708.8807439736054,3410,1205.859375,1356.591796875,2756.25,2562.451171875,2325.5859375,2347.119140625,63945,44100,Eastern Bluebird
5900.09765625,66,2239.003521681573,10996,5900.09765625,5964.697265625,5770.8984375,3596.044921875,3337.646484375,7493.5546875,63945,44100,Brown-headed Cowbird
